# ACTS Test Suite Generation: Mon Nov 27 16:22:57 MSK 2017
#  '*' represents don't care value 
# Degree of interaction coverage: 3
# Number of parameters: 14
# Maximum number of values per parameter: 20
# Number of configurations: 8025
product1,quantity1,giftWrap1,product2,quantity2,giftWrap2,product3,quantity3,giftWrap3,price1,price2,price3,shipment,date
MUSIC,1,false,BOOKS,3,false,VIDEO,1,false,200,0.99,24.99,DOMESTIC,2017.12.16
JEWELRY,1,false,CLOTHING,3,false,WATCHES,3,false,200,0.99,25,INTERNATIONAL,2018.01.16
WATCHES,0,true,ELECTRONICS,2,false,JEWELRY,0,true,200,0.99,48.99,DOMESTIC_EXPEDITED,2018.01.16
VIDEO,0,false,FURNITUREDECOR,0,true,MUSIC,3,false,200,0.99,49,DOMESTIC_EXPEDITED,2018.01.15
CLOTHING,2,true,MUSIC,1,false,JEWELRY,0,true,200,0.99,200,DOMESTIC,2018.01.16
BOOKS,2,false,JEWELRY,3,true,MUSIC,2,false,200,0.99,200.01,INTERNATIONAL,2017.12.15
FURNITUREDECOR,2,false,WATCHES,0,false,VIDEO,3,false,200,0.99,800,DOMESTIC_EXPEDITED,2018.09.30
ELECTRONICS,0,false,VIDEO,2,true,WATCHES,1,true,200,0.99,800.01,INTERNATIONAL_EXPEDITED,2017.12.15
MUSIC,1,true,FURNITUREDECOR,2,true,CLOTHING,2,false,200,1,0,INTERNATIONAL_EXPEDITED,2018.09.30
JEWELRY,3,false,ELECTRONICS,0,false,BOOKS,3,true,200,1,0.01,DOMESTIC,2017.12.15
WATCHES,0,false,CLOTHING,3,true,FURNITUREDECOR,0,false,200,1,0.99,INTERNATIONAL,2018.03.31
VIDEO,0,false,BOOKS,1,true,ELECTRONICS,1,true,200,1,1,DOMESTIC_EXPEDITED,2018.03.30
CLOTHING,3,true,MUSIC,3,true,WATCHES,2,false,200,1,6.6,INTERNATIONAL_EXPEDITED,2018.01.15
BOOKS,2,true,JEWELRY,2,false,VIDEO,0,true,200,1,6.74,DOMESTIC,2018.01.16
FURNITUREDECOR,0,true,WATCHES,0,true,MUSIC,2,true,200,1,9.95,INTERNATIONAL_EXPEDITED,2018.03.30
ELECTRONICS,2,false,VIDEO,0,true,JEWELRY,3,false,200,1,10.05,DOMESTIC_EXPEDITED,2017.12.16
MUSIC,0,true,CLOTHING,2,true,VIDEO,1,true,200,1,12.37,INTERNATIONAL_EXPEDITED,2018.09.30
JEWELRY,3,true,BOOKS,0,true,WATCHES,0,true,200,1,12.63,DOMESTIC,2017.12.15
WATCHES,2,true,FURNITUREDECOR,1,true,JEWELRY,2,true,200,1,13.26,INTERNATIONAL_EXPEDITED,2017.12.16
VIDEO,2,false,ELECTRONICS,3,true,MUSIC,1,false,200,1,13.4,DOMESTIC,2018.03.31
CLOTHING,3,true,CLOTHING,0,true,CLOTHING,2,true,200,1,24.99,DOMESTIC_EXPEDITED,2018.01.15
BOOKS,1,false,BOOKS,1,false,BOOKS,1,true,200,1,25,INTERNATIONAL_EXPEDITED,2018.09.30
FURNITUREDECOR,1,false,FURNITUREDECOR,0,true,FURNITUREDECOR,3,false,200,1,48.99,DOMESTIC,2018.03.30
ELECTRONICS,1,true,ELECTRONICS,1,false,ELECTRONICS,0,true,200,1,49,INTERNATIONAL,2017.12.15
MUSIC,3,false,JEWELRY,2,false,BOOKS,1,true,200,1,200,INTERNATIONAL,2018.01.15
JEWELRY,1,true,MUSIC,0,true,CLOTHING,0,true,200,1,200.01,DOMESTIC_EXPEDITED,2018.09.30
WATCHES,1,true,VIDEO,3,true,ELECTRONICS,1,false,200,1,800,DOMESTIC,2017.12.15
VIDEO,2,true,WATCHES,1,true,FURNITUREDECOR,0,false,200,1,800.01,DOMESTIC_EXPEDITED,2018.03.31
ELECTRONICS,2,true,CLOTHING,2,true,WATCHES,3,false,200,6.6,0,DOMESTIC,2018.03.30
FURNITUREDECOR,3,false,BOOKS,3,false,VIDEO,2,true,200,6.6,0.01,INTERNATIONAL_EXPEDITED,2018.01.16
BOOKS,1,true,FURNITUREDECOR,1,false,MUSIC,3,true,200,6.6,0.99,DOMESTIC_EXPEDITED,2018.03.31
CLOTHING,0,true,ELECTRONICS,0,true,JEWELRY,0,false,200,6.6,1,INTERNATIONAL,2018.01.15
VIDEO,0,true,JEWELRY,2,true,BOOKS,1,true,200,6.6,6.6,DOMESTIC,2018.09.30
WATCHES,1,true,MUSIC,1,false,CLOTHING,3,true,200,6.6,6.74,INTERNATIONAL,2017.12.15
JEWELRY,3,false,VIDEO,2,false,ELECTRONICS,1,true,200,6.6,9.95,INTERNATIONAL_EXPEDITED,2017.12.16
MUSIC,0,false,WATCHES,3,false,FURNITUREDECOR,0,false,200,6.6,10.05,INTERNATIONAL_EXPEDITED,2018.03.31
ELECTRONICS,3,false,ELECTRONICS,3,true,CLOTHING,0,true,200,6.6,12.37,DOMESTIC,2018.03.30
FURNITUREDECOR,3,false,FURNITUREDECOR,3,true,BOOKS,3,true,200,6.6,12.63,INTERNATIONAL_EXPEDITED,2018.01.16
BOOKS,2,true,BOOKS,2,false,FURNITUREDECOR,0,true,200,6.6,13.26,INTERNATIONAL,2018.01.15
CLOTHING,0,false,CLOTHING,1,false,ELECTRONICS,3,false,200,6.6,13.4,DOMESTIC,2017.12.15
VIDEO,1,true,JEWELRY,2,false,ELECTRONICS,0,true,200,6.6,24.99,INTERNATIONAL,2018.03.31
WATCHES,3,true,MUSIC,2,false,FURNITUREDECOR,1,true,200,6.6,25,INTERNATIONAL_EXPEDITED,2017.12.16
JEWELRY,2,false,VIDEO,1,false,BOOKS,2,true,200,6.6,48.99,INTERNATIONAL_EXPEDITED,2018.01.15
MUSIC,3,false,WATCHES,3,false,CLOTHING,2,false,200,6.6,49,DOMESTIC_EXPEDITED,2018.03.30
ELECTRONICS,0,true,ELECTRONICS,3,true,MUSIC,1,true,200,6.6,200,DOMESTIC_EXPEDITED,2018.09.30
FURNITUREDECOR,0,false,FURNITUREDECOR,0,false,JEWELRY,1,false,200,6.6,200.01,DOMESTIC,2018.01.15
BOOKS,0,false,BOOKS,0,false,WATCHES,1,false,200,6.6,800,DOMESTIC,2018.03.31
CLOTHING,1,false,CLOTHING,0,false,VIDEO,1,false,200,6.6,800.01,INTERNATIONAL_EXPEDITED,2018.03.30
VIDEO,2,true,JEWELRY,2,true,MUSIC,2,false,200,6.74,0,INTERNATIONAL,2017.12.16
WATCHES,3,false,MUSIC,3,false,JEWELRY,0,true,200,6.74,0.01,DOMESTIC_EXPEDITED,2018.03.30
JEWELRY,0,false,VIDEO,1,false,WATCHES,3,true,200,6.74,0.99,INTERNATIONAL_EXPEDITED,2017.12.15
MUSIC,1,false,WATCHES,0,true,VIDEO,1,true,200,6.74,1,DOMESTIC,2018.03.31
ELECTRONICS,3,false,BOOKS,2,true,FURNITUREDECOR,2,true,200,6.74,6.6,INTERNATIONAL_EXPEDITED,2018.09.30
FURNITUREDECOR,3,false,CLOTHING,0,true,ELECTRONICS,3,false,200,6.74,6.74,DOMESTIC_EXPEDITED,2018.01.15
BOOKS,0,false,ELECTRONICS,0,true,CLOTHING,3,false,200,6.74,9.95,DOMESTIC_EXPEDITED,2018.01.16
CLOTHING,3,true,FURNITUREDECOR,3,true,BOOKS,0,true,200,6.74,10.05,DOMESTIC,2018.09.30
VIDEO,0,true,MUSIC,3,false,BOOKS,3,false,200,6.74,12.37,INTERNATIONAL_EXPEDITED,2018.01.16
WATCHES,1,false,JEWELRY,3,true,CLOTHING,0,true,200,6.74,12.63,INTERNATIONAL_EXPEDITED,2018.09.30
JEWELRY,0,false,WATCHES,2,false,ELECTRONICS,2,true,200,6.74,13.26,DOMESTIC_EXPEDITED,2017.12.15
MUSIC,0,true,VIDEO,3,false,FURNITUREDECOR,3,true,200,6.74,13.4,DOMESTIC,2017.12.15
ELECTRONICS,2,false,ELECTRONICS,3,false,JEWELRY,1,true,200,6.74,24.99,INTERNATIONAL_EXPEDITED,2018.03.31
FURNITUREDECOR,2,false,FURNITUREDECOR,3,false,MUSIC,3,false,200,6.74,25,DOMESTIC_EXPEDITED,2018.03.31
BOOKS,2,true,BOOKS,3,false,VIDEO,1,true,200,6.74,48.99,INTERNATIONAL,2018.01.16
CLOTHING,3,false,CLOTHING,3,false,WATCHES,3,false,200,6.74,49,INTERNATIONAL,2017.12.16
VIDEO,1,false,FURNITUREDECOR,3,false,VIDEO,2,false,200,6.74,200,DOMESTIC_EXPEDITED,2018.03.30
WATCHES,1,false,ELECTRONICS,3,true,WATCHES,1,false,200,6.74,200.01,INTERNATIONAL_EXPEDITED,2018.03.30
JEWELRY,3,false,CLOTHING,3,true,JEWELRY,1,false,200,6.74,800,DOMESTIC,2018.01.15
MUSIC,0,false,BOOKS,1,true,MUSIC,0,false,200,6.74,800.01,INTERNATIONAL_EXPEDITED,2018.01.15
FURNITUREDECOR,2,true,VIDEO,2,true,MUSIC,2,false,200,9.95,0,INTERNATIONAL,2018.01.16
ELECTRONICS,3,false,WATCHES,3,false,JEWELRY,0,true,200,9.95,0.01,DOMESTIC_EXPEDITED,2017.12.16
CLOTHING,0,true,JEWELRY,1,false,WATCHES,3,false,200,9.95,0.99,INTERNATIONAL_EXPEDITED,2018.03.30
BOOKS,1,false,MUSIC,0,true,VIDEO,1,false,200,9.95,1,DOMESTIC,2018.03.31
WATCHES,3,true,CLOTHING,3,true,ELECTRONICS,1,true,200,9.95,6.6,INTERNATIONAL_EXPEDITED,2017.12.15
VIDEO,3,true,BOOKS,0,false,FURNITUREDECOR,0,false,200,9.95,6.74,INTERNATIONAL_EXPEDITED,2018.09.30
MUSIC,1,true,FURNITUREDECOR,2,true,BOOKS,2,true,200,9.95,9.95,DOMESTIC_EXPEDITED,2018.01.15
JEWELRY,1,false,ELECTRONICS,0,true,CLOTHING,2,false,200,9.95,10.05,INTERNATIONAL_EXPEDITED,2018.01.16
FURNITUREDECOR,2,false,VIDEO,0,true,JEWELRY,3,false,200,9.95,12.37,INTERNATIONAL_EXPEDITED,2017.12.15
ELECTRONICS,1,false,WATCHES,1,true,MUSIC,3,true,200,9.95,12.63,DOMESTIC,2018.09.30
CLOTHING,1,false,JEWELRY,1,true,VIDEO,1,false,200,9.95,13.26,INTERNATIONAL,2018.01.15
BOOKS,1,false,MUSIC,2,false,WATCHES,3,true,200,9.95,13.4,INTERNATIONAL,2018.03.30
WATCHES,1,true,MUSIC,0,true,MUSIC,0,true,200,9.95,24.99,INTERNATIONAL,2018.03.31
VIDEO,1,true,JEWELRY,0,false,JEWELRY,3,true,200,9.95,25,INTERNATIONAL_EXPEDITED,2017.12.15
MUSIC,0,false,WATCHES,3,true,WATCHES,0,false,200,9.95,48.99,DOMESTIC,2018.09.30
JEWELRY,1,true,VIDEO,0,false,VIDEO,0,true,200,9.95,49,INTERNATIONAL,2018.09.30
FURNITUREDECOR,1,false,BOOKS,0,false,ELECTRONICS,3,true,200,9.95,200,DOMESTIC_EXPEDITED,2017.12.16
ELECTRONICS,3,true,CLOTHING,1,true,FURNITUREDECOR,2,true,200,9.95,200.01,INTERNATIONAL_EXPEDITED,2017.12.16
CLOTHING,3,false,ELECTRONICS,2,true,BOOKS,0,false,200,9.95,800,INTERNATIONAL_EXPEDITED,2017.12.16
BOOKS,1,true,FURNITUREDECOR,1,true,CLOTHING,2,true,200,9.95,800.01,DOMESTIC,2018.01.16
WATCHES,2,true,VIDEO,2,true,ELECTRONICS,2,false,200,10.05,0,INTERNATIONAL,2018.01.15
VIDEO,3,false,WATCHES,3,false,FURNITUREDECOR,0,true,200,10.05,0.01,DOMESTIC_EXPEDITED,2017.12.15
MUSIC,0,true,JEWELRY,1,true,BOOKS,3,false,200,10.05,0.99,INTERNATIONAL_EXPEDITED,2017.12.16
JEWELRY,1,false,MUSIC,0,true,CLOTHING,1,true,200,10.05,1,DOMESTIC,2018.03.30
FURNITUREDECOR,2,true,FURNITUREDECOR,2,true,JEWELRY,2,false,200,10.05,6.6,DOMESTIC_EXPEDITED,2018.03.31
ELECTRONICS,0,true,ELECTRONICS,0,false,MUSIC,0,false,200,10.05,6.74,INTERNATIONAL,2018.01.16
CLOTHING,0,true,CLOTHING,3,false,VIDEO,0,true,200,10.05,9.95,INTERNATIONAL,2018.09.30
BOOKS,2,true,BOOKS,2,false,WATCHES,1,false,200,10.05,10.05,INTERNATIONAL_EXPEDITED,2018.01.15
WATCHES,3,true,FURNITUREDECOR,0,true,ELECTRONICS,2,false,200,10.05,12.37,INTERNATIONAL,2018.03.30
VIDEO,0,true,ELECTRONICS,2,true,FURNITUREDECOR,3,true,200,10.05,12.63,DOMESTIC,2018.03.30
MUSIC,0,true,CLOTHING,3,false,BOOKS,0,true,200,10.05,13.26,INTERNATIONAL_EXPEDITED,2018.01.16
JEWELRY,0,true,BOOKS,3,false,CLOTHING,1,true,200,10.05,13.4,INTERNATIONAL_EXPEDITED,2018.01.16
FURNITUREDECOR,1,true,VIDEO,2,true,WATCHES,0,false,200,10.05,24.99,DOMESTIC,2017.12.15
ELECTRONICS,1,true,WATCHES,2,false,VIDEO,0,true,200,10.05,25,INTERNATIONAL_EXPEDITED,2018.03.30
CLOTHING,2,false,JEWELRY,3,false,MUSIC,1,false,200,10.05,48.99,DOMESTIC_EXPEDITED,2017.12.16
BOOKS,0,true,MUSIC,3,true,JEWELRY,3,false,200,10.05,49,DOMESTIC_EXPEDITED,2018.03.31
WATCHES,3,false,WATCHES,2,true,WATCHES,0,false,200,10.05,200,INTERNATIONAL,2018.03.31
VIDEO,0,true,VIDEO,0,true,VIDEO,0,true,200,10.05,200.01,DOMESTIC,2018.03.31
MUSIC,3,false,MUSIC,1,true,MUSIC,0,false,200,10.05,800,DOMESTIC_EXPEDITED,2018.09.30
JEWELRY,3,true,JEWELRY,3,true,JEWELRY,1,true,200,10.05,800.01,INTERNATIONAL,2017.12.16
BOOKS,2,true,VIDEO,2,true,BOOKS,2,false,200,12.37,0,INTERNATIONAL,2018.01.15
CLOTHING,3,false,WATCHES,3,false,CLOTHING,0,true,200,12.37,0.01,DOMESTIC_EXPEDITED,2017.12.15
ELECTRONICS,0,true,JEWELRY,1,true,ELECTRONICS,3,true,200,12.37,0.99,INTERNATIONAL_EXPEDITED,2018.01.16
FURNITUREDECOR,1,true,MUSIC,0,false,FURNITUREDECOR,1,false,200,12.37,1,DOMESTIC,2017.12.16
JEWELRY,3,true,FURNITUREDECOR,1,true,MUSIC,1,false,200,12.37,6.6,INTERNATIONAL,2018.03.31
MUSIC,3,true,ELECTRONICS,3,false,JEWELRY,1,false,200,12.37,6.74,INTERNATIONAL_EXPEDITED,2018.03.31
VIDEO,1,false,CLOTHING,1,true,WATCHES,3,true,200,12.37,9.95,INTERNATIONAL,2018.03.30
WATCHES,0,false,BOOKS,1,true,VIDEO,2,false,200,12.37,10.05,INTERNATIONAL_EXPEDITED,2018.09.30
JEWELRY,0,true,ELECTRONICS,0,false,WATCHES,1,false,200,12.37,12.37,DOMESTIC,2018.03.30
VIDEO,3,true,JEWELRY,0,true,ELECTRONICS,1,false,200,12.37,12.63,INTERNATIONAL_EXPEDITED,2017.12.16
FURNITUREDECOR,3,false,VIDEO,0,false,WATCHES,1,false,200,12.37,13.26,DOMESTIC,2018.09.30
BOOKS,1,false,BOOKS,2,false,JEWELRY,2,false,200,12.37,13.4,INTERNATIONAL,2017.12.16
CLOTHING,0,true,WATCHES,0,true,ELECTRONICS,1,true,200,12.37,24.99,INTERNATIONAL_EXPEDITED,2018.01.16
ELECTRONICS,1,false,VIDEO,2,true,BOOKS,3,true,200,12.37,25,INTERNATIONAL_EXPEDITED,2017.12.16
BOOKS,0,false,MUSIC,2,true,CLOTHING,2,true,200,12.37,48.99,DOMESTIC,2017.12.15
MUSIC,0,false,JEWELRY,2,true,WATCHES,0,true,200,12.37,49,DOMESTIC_EXPEDITED,2018.09.30
ELECTRONICS,1,false,MUSIC,2,true,CLOTHING,1,true,200,12.37,200,DOMESTIC,2018.01.16
BOOKS,3,true,FURNITUREDECOR,1,false,BOOKS,0,false,200,12.37,200.01,INTERNATIONAL,2018.01.16
VIDEO,1,true,CLOTHING,3,true,FURNITUREDECOR,0,false,200,12.37,800,INTERNATIONAL_EXPEDITED,2018.09.30
FURNITUREDECOR,1,true,JEWELRY,3,false,ELECTRONICS,1,false,200,12.37,800.01,INTERNATIONAL,2018.03.30
BOOKS,2,true,WATCHES,2,true,JEWELRY,2,false,200,12.63,0,INTERNATIONAL,2018.01.15
CLOTHING,3,false,VIDEO,3,false,MUSIC,0,true,200,12.63,0.01,DOMESTIC_EXPEDITED,2018.03.30
ELECTRONICS,0,true,MUSIC,1,false,VIDEO,3,false,200,12.63,0.99,INTERNATIONAL_EXPEDITED,2017.12.15
FURNITUREDECOR,1,false,JEWELRY,0,false,WATCHES,1,false,200,12.63,1,DOMESTIC,2017.12.16
JEWELRY,3,false,BOOKS,1,true,BOOKS,1,false,200,12.63,6.6,INTERNATIONAL_EXPEDITED,2018.03.31
MUSIC,3,true,CLOTHING,3,true,CLOTHING,2,false,200,12.63,6.74,INTERNATIONAL_EXPEDITED,2018.09.30
VIDEO,0,true,ELECTRONICS,2,true,ELECTRONICS,3,false,200,12.63,9.95,INTERNATIONAL_EXPEDITED,2018.01.16
WATCHES,0,true,FURNITUREDECOR,3,false,FURNITUREDECOR,0,false,200,12.63,10.05,DOMESTIC,2017.12.15
MUSIC,0,true,FURNITUREDECOR,3,false,ELECTRONICS,0,false,200,12.63,12.37,DOMESTIC_EXPEDITED,2018.03.30
JEWELRY,1,false,ELECTRONICS,1,false,FURNITUREDECOR,3,false,200,12.63,12.63,DOMESTIC_EXPEDITED,2018.03.31
WATCHES,2,false,CLOTHING,2,false,BOOKS,3,false,200,12.63,13.26,DOMESTIC,2018.09.30
ELECTRONICS,1,true,BOOKS,2,true,CLOTHING,2,true,200,12.63,13.4,DOMESTIC,2018.01.16
WATCHES,0,true,MUSIC,0,true,WATCHES,1,true,200,12.63,24.99,INTERNATIONAL_EXPEDITED,2018.03.30
BOOKS,0,true,JEWELRY,2,true,VIDEO,0,false,200,12.63,25,DOMESTIC_EXPEDITED,2017.12.15
JEWELRY,0,true,WATCHES,3,true,MUSIC,0,true,200,12.63,48.99,DOMESTIC_EXPEDITED,2018.03.30
JEWELRY,2,false,VIDEO,2,true,JEWELRY,2,true,200,12.63,49,INTERNATIONAL_EXPEDITED,2018.03.31
VIDEO,0,true,ELECTRONICS,2,true,FURNITUREDECOR,3,false,200,12.63,200,DOMESTIC_EXPEDITED,2018.01.15
VIDEO,0,true,FURNITUREDECOR,1,true,ELECTRONICS,0,true,200,12.63,200.01,DOMESTIC,2018.01.16
JEWELRY,1,true,BOOKS,0,false,CLOTHING,0,true,200,12.63,800,INTERNATIONAL_EXPEDITED,2018.03.31
MUSIC,1,false,CLOTHING,1,false,BOOKS,2,true,200,12.63,800.01,INTERNATIONAL_EXPEDITED,2018.01.15
BOOKS,2,true,BOOKS,2,true,JEWELRY,2,false,200,13.26,0,INTERNATIONAL,2018.01.15
CLOTHING,3,false,CLOTHING,3,false,MUSIC,0,true,200,13.26,0.01,DOMESTIC_EXPEDITED,2017.12.16
ELECTRONICS,0,true,ELECTRONICS,1,false,VIDEO,3,true,200,13.26,0.99,INTERNATIONAL_EXPEDITED,2018.09.30
FURNITUREDECOR,1,true,FURNITUREDECOR,0,false,WATCHES,1,true,200,13.26,1,DOMESTIC,2017.12.15
JEWELRY,3,true,WATCHES,0,true,BOOKS,0,false,200,13.26,6.6,INTERNATIONAL,2018.03.30
MUSIC,3,false,VIDEO,2,false,CLOTHING,3,false,200,13.26,6.74,INTERNATIONAL,2018.03.31
VIDEO,3,false,MUSIC,1,true,ELECTRONICS,2,false,200,13.26,9.95,DOMESTIC,2018.03.31
WATCHES,0,false,JEWELRY,1,true,FURNITUREDECOR,0,true,200,13.26,10.05,INTERNATIONAL,2018.01.15
MUSIC,1,false,CLOTHING,2,false,ELECTRONICS,0,false,200,13.26,12.37,DOMESTIC_EXPEDITED,2018.01.16
WATCHES,2,false,ELECTRONICS,2,false,WATCHES,1,true,200,13.26,12.63,INTERNATIONAL,2018.01.16
BOOKS,1,true,ELECTRONICS,1,true,ELECTRONICS,0,true,200,13.26,13.26,INTERNATIONAL_EXPEDITED,2018.01.15
BOOKS,1,false,WATCHES,2,true,VIDEO,2,true,200,13.26,13.4,INTERNATIONAL_EXPEDITED,2017.12.15
ELECTRONICS,1,true,ELECTRONICS,0,false,FURNITUREDECOR,2,true,200,13.26,24.99,DOMESTIC,2018.09.30
ELECTRONICS,3,true,FURNITUREDECOR,2,true,ELECTRONICS,3,true,200,13.26,25,DOMESTIC,2018.01.16
VIDEO,1,false,BOOKS,1,false,CLOTHING,1,false,200,13.26,48.99,INTERNATIONAL_EXPEDITED,2017.12.16
BOOKS,0,false,CLOTHING,1,false,BOOKS,1,false,200,13.26,49,INTERNATIONAL_EXPEDITED,2018.03.31
WATCHES,1,false,ELECTRONICS,2,true,VIDEO,3,true,200,13.26,200,INTERNATIONAL_EXPEDITED,2017.12.15
ELECTRONICS,2,true,JEWELRY,0,true,MUSIC,0,true,200,13.26,200.01,DOMESTIC_EXPEDITED,2018.09.30
ELECTRONICS,0,true,WATCHES,0,true,JEWELRY,3,false,200,13.26,800,DOMESTIC_EXPEDITED,2017.12.15
ELECTRONICS,3,true,MUSIC,3,true,WATCHES,1,true,200,13.26,800.01,DOMESTIC,2018.03.31
BOOKS,2,true,JEWELRY,2,true,ELECTRONICS,2,false,200,13.4,0,INTERNATIONAL,2018.01.15
CLOTHING,3,false,MUSIC,3,false,FURNITUREDECOR,0,true,200,13.4,0.01,DOMESTIC_EXPEDITED,2017.12.16
ELECTRONICS,0,true,VIDEO,1,false,BOOKS,3,true,200,13.4,0.99,INTERNATIONAL_EXPEDITED,2018.09.30
FURNITUREDECOR,1,true,WATCHES,0,true,CLOTHING,1,false,200,13.4,1,DOMESTIC,2017.12.15
JEWELRY,2,false,BOOKS,3,true,JEWELRY,0,true,200,13.4,6.6,INTERNATIONAL_EXPEDITED,2018.01.16
MUSIC,3,true,CLOTHING,1,true,MUSIC,1,true,200,13.4,6.74,DOMESTIC_EXPEDITED,2018.03.30
VIDEO,3,false,ELECTRONICS,2,true,VIDEO,1,false,200,13.4,9.95,INTERNATIONAL_EXPEDITED,2018.03.31
WATCHES,1,true,FURNITUREDECOR,1,true,WATCHES,3,false,200,13.4,10.05,INTERNATIONAL_EXPEDITED,2018.03.30
FURNITUREDECOR,3,true,FURNITUREDECOR,0,true,BOOKS,0,false,200,13.4,12.37,DOMESTIC,2018.03.31
FURNITUREDECOR,1,false,ELECTRONICS,3,true,BOOKS,1,false,200,13.4,12.63,DOMESTIC_EXPEDITED,2017.12.15
JEWELRY,3,true,CLOTHING,3,false,MUSIC,0,true,200,13.4,13.26,DOMESTIC_EXPEDITED,2018.03.31
JEWELRY,3,true,BOOKS,1,true,VIDEO,0,false,200,13.4,13.4,INTERNATIONAL_EXPEDITED,2018.01.16
FURNITUREDECOR,2,false,VIDEO,0,false,ELECTRONICS,1,false,200,13.4,24.99,INTERNATIONAL_EXPEDITED,2018.09.30
BOOKS,0,true,BOOKS,1,false,CLOTHING,2,false,200,13.4,25,INTERNATIONAL,2018.01.15
MUSIC,0,false,ELECTRONICS,0,true,WATCHES,3,true,200,13.4,48.99,DOMESTIC,2017.12.15
CLOTHING,1,false,JEWELRY,3,true,WATCHES,3,false,200,13.4,49,DOMESTIC_EXPEDITED,2018.09.30
WATCHES,0,true,FURNITUREDECOR,2,true,CLOTHING,1,false,200,13.4,200,DOMESTIC,2018.09.30
CLOTHING,2,false,VIDEO,3,true,BOOKS,1,false,200,13.4,200.01,INTERNATIONAL,2018.09.30
BOOKS,2,false,JEWELRY,2,true,FURNITUREDECOR,2,false,200,13.4,800,INTERNATIONAL_EXPEDITED,2017.12.15
VIDEO,2,true,FURNITUREDECOR,1,false,ELECTRONICS,2,true,200,13.4,800.01,INTERNATIONAL_EXPEDITED,2017.12.15
BOOKS,2,true,JEWELRY,2,true,JEWELRY,2,false,200,24.99,0,INTERNATIONAL,2018.01.15
CLOTHING,3,false,MUSIC,3,false,MUSIC,0,true,200,24.99,0.01,DOMESTIC_EXPEDITED,2017.12.16
ELECTRONICS,0,true,VIDEO,1,false,VIDEO,3,true,200,24.99,0.99,INTERNATIONAL_EXPEDITED,2018.03.30
FURNITUREDECOR,1,true,WATCHES,0,false,WATCHES,1,true,200,24.99,1,DOMESTIC,2018.09.30
JEWELRY,1,true,BOOKS,1,false,WATCHES,2,true,200,24.99,6.6,INTERNATIONAL,2017.12.15
MUSIC,2,true,CLOTHING,3,true,VIDEO,3,false,200,24.99,6.74,DOMESTIC_EXPEDITED,2018.01.16
VIDEO,2,true,ELECTRONICS,3,true,MUSIC,3,true,200,24.99,9.95,INTERNATIONAL,2018.03.31
WATCHES,1,false,FURNITUREDECOR,3,false,JEWELRY,0,true,200,24.99,10.05,INTERNATIONAL,2018.09.30
JEWELRY,2,false,BOOKS,1,true,VIDEO,3,false,200,24.99,12.37,INTERNATIONAL_EXPEDITED,2018.03.31
BOOKS,2,false,CLOTHING,3,false,WATCHES,3,false,200,24.99,12.63,INTERNATIONAL_EXPEDITED,2018.03.30
BOOKS,0,true,MUSIC,1,true,JEWELRY,1,false,200,24.99,13.26,DOMESTIC_EXPEDITED,2018.01.16
VIDEO,0,false,BOOKS,1,false,MUSIC,1,true,200,24.99,13.4,INTERNATIONAL,2018.01.16
WATCHES,3,false,CLOTHING,2,false,BOOKS,3,true,200,24.99,24.99,DOMESTIC,2018.03.30
BOOKS,3,true,JEWELRY,2,false,CLOTHING,1,false,200,24.99,25,INTERNATIONAL_EXPEDITED,2017.12.16
VIDEO,2,true,WATCHES,2,true,ELECTRONICS,0,false,200,24.99,48.99,INTERNATIONAL_EXPEDITED,2018.01.16
VIDEO,0,true,CLOTHING,0,true,FURNITUREDECOR,2,false,200,24.99,49,DOMESTIC,2018.03.31
JEWELRY,2,true,JEWELRY,2,true,FURNITUREDECOR,3,false,200,24.99,200,DOMESTIC,2017.12.16
ELECTRONICS,1,true,ELECTRONICS,0,false,ELECTRONICS,1,true,200,24.99,200.01,INTERNATIONAL,2017.12.15
BOOKS,3,false,JEWELRY,3,false,CLOTHING,1,false,200,24.99,800,INTERNATIONAL_EXPEDITED,2018.01.15
JEWELRY,2,true,CLOTHING,2,false,BOOKS,1,true,200,24.99,800.01,DOMESTIC_EXPEDITED,2017.12.16
BOOKS,2,true,JEWELRY,2,true,CLOTHING,2,false,200,25,0,INTERNATIONAL,2017.12.16
CLOTHING,3,false,MUSIC,3,false,BOOKS,0,true,200,25,0.01,DOMESTIC_EXPEDITED,2018.01.15
ELECTRONICS,0,false,VIDEO,1,true,FURNITUREDECOR,3,true,200,25,0.99,INTERNATIONAL_EXPEDITED,2018.03.30
FURNITUREDECOR,1,true,WATCHES,0,false,ELECTRONICS,1,false,200,25,1,DOMESTIC,2017.12.15
JEWELRY,3,true,BOOKS,2,true,WATCHES,1,true,200,25,6.6,INTERNATIONAL,2018.09.30
MUSIC,1,true,CLOTHING,1,true,VIDEO,2,false,200,25,6.74,INTERNATIONAL_EXPEDITED,2018.03.30
VIDEO,1,true,ELECTRONICS,1,false,MUSIC,3,true,200,25,9.95,DOMESTIC_EXPEDITED,2018.03.31
WATCHES,0,true,FURNITUREDECOR,2,false,JEWELRY,0,true,200,25,10.05,DOMESTIC,2018.01.16
WATCHES,1,true,ELECTRONICS,3,false,WATCHES,0,false,200,25,12.37,DOMESTIC_EXPEDITED,2018.03.31
CLOTHING,3,false,ELECTRONICS,2,true,BOOKS,2,true,200,25,12.63,DOMESTIC_EXPEDITED,2018.09.30
